@0.0000#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.0200#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.2624#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.2775#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.2861#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.2919#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.3028#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.3126#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.3236#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.3345#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.3461#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.3569#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.3681#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.5457#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.5558#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.5700#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.5810#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6036#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6259#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6368#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6479#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6592#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6704#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6817#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.6930#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7041#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7150#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7262#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7376#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7488#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7597#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7738#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7823#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.7941#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8045#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8157#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8270#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8379#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8494#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8602#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8714#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8829#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.8939#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9048#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9161#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9272#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9388#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9497#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9608#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9718#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9834#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@0.9945#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0056#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0170#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0277#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0391#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0506#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0612#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0724#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0834#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.0951#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1061#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1172#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1284#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1395#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1508#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1617#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1731#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1852#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.1955#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2069#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2180#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2290#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2401#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2513#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2624#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2735#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2846#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.2959#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.3069#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.3190#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.3295#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
@1.3406#0.0087,89.9910,0.0256,-0.0088,0.0163,0.0128,0.0000
