@0.0000#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.0200#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.1715#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.1845#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.1931#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2086#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2158#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2270#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2376#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2487#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2599#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2714#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.2823#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.4631#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.4733#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.4844#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.4951#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5061#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5171#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5287#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5396#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5514#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5619#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5733#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5841#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.5954#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6069#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6180#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6288#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6405#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6512#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6624#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6736#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6851#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.6960#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7070#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7183#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7296#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7409#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7521#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7630#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7744#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7854#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.7965#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8077#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8192#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8300#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8412#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8524#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8638#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8749#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8858#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.8969#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9083#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9199#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9308#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9417#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9530#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9640#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9753#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9866#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@0.9978#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0087#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0204#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0310#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0421#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0534#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0648#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0761#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0870#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.0982#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1094#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1203#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1319#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1431#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1541#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1652#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1761#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1878#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.1989#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.2104#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.2211#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
@1.2325#0.0113,89.9867,0.0237,-0.0166,0.0207,0.0084,0.0000
