@0.0000#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.0200#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.3036#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.3205#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.3348#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.3447#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.3544#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.3801#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.3985#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.4104#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.5858#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.6000#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.6109#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.6219#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.6449#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.6669#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.6781#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.6891#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7005#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7116#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7228#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7337#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7451#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7566#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7676#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7783#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.7897#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8010#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8120#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8231#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8343#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8456#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8569#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8682#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8791#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.8901#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9015#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9127#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9241#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9347#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9462#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9574#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9684#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9794#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@0.9910#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0019#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0133#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0246#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0356#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0466#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0580#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0692#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0802#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.0914#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1025#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1143#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1250#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1361#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1472#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1584#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1695#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1805#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.1919#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2030#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2145#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2254#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2368#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2480#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2589#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2702#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2815#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.2926#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3036#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3147#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3256#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3371#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3485#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3595#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3712#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3819#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.3930#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.4042#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.4154#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.4267#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
@1.4379#0.0037,89.9889,0.0136,0.0027,0.0073,0.0126,0.0000
