@0.0000#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.0200#0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000
@0.2401#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.2556#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.2651#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.2766#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.2874#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.2984#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.3098#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.3205#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.3318#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.3437#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.5342#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.5453#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.5556#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.5668#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.5918#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6115#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6228#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6344#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6451#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6564#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6680#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6786#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.6901#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7011#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7122#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7234#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7349#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7458#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7568#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7680#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7829#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.7906#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8014#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8131#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8239#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8352#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8647#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8723#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8796#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.8913#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9024#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9135#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9257#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9356#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9466#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9579#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9693#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9801#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@0.9914#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0027#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0137#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0276#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0358#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0477#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0582#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0694#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0806#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.0917#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1029#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1145#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1255#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1362#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1474#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1587#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1701#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1813#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.1925#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2038#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2146#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2262#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2369#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2482#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2597#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2706#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2833#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.2926#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.3041#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.3155#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.3260#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.3378#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
@1.3486#0.0180,89.9976,0.0185,-0.0084,0.0178,0.0097,0.0000
